Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/products/413795,1,0,23.979611999948247,23.979611999948247,23.979611999948247,23.979611999948247,129.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/414482,2,0,24,26.516193500128793,23.746575000131998,29.28581200012559,129.0,0.007046482159319763,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/414830,3,0,24,24.195142333155673,22.7943229997436,25.45928199970149,129.0,0.010569723238979645,0.0,24,24,25,25,25,25,25,25,25,25,25
GET,/products/416109,1,0,27.97431899989533,27.97431899989533,27.97431899989533,27.97431899989533,118.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/417530,2,0,25.440303000323183,26.338143500197475,25.440303000323183,27.235984000071767,119.0,0.007046482159319763,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/419011,1,0,26.875025000208552,26.875025000208552,26.875025000208552,26.875025000208552,128.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/420077,2,0,24,24.724354500222034,23.877118000200426,25.571591000243643,129.0,0.007046482159319763,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/421177,3,0,28,26.53426833330741,23.53713799993784,28.44713700005741,127.0,0.010569723238979645,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/422035,2,0,23.021733999939897,27.219573000138553,23.021733999939897,31.417412000337208,124.0,0.007046482159319763,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/42242,2,0,25,26.843728999892846,24.735983000027773,28.95147499975792,128.0,0.007046482159319763,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/422910,1,0,31.916710999666975,31.916710999666975,31.916710999666975,31.916710999666975,127.0,0.0035232410796598814,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/424134,1,0,23.32086199976402,23.32086199976402,23.32086199976402,23.32086199976402,125.0,0.0035232410796598814,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/424427,1,0,25.84089700030745,25.84089700030745,25.84089700030745,25.84089700030745,119.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/424771,1,0,24.33907199974783,24.33907199974783,24.33907199974783,24.33907199974783,119.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/424856,1,0,28.318969999872934,28.318969999872934,28.318969999872934,28.318969999872934,119.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/426098,2,0,28,28.30572249990837,27.939803000208485,28.671641999608255,126.0,0.007046482159319763,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/426860,1,0,28.517083000224375,28.517083000224375,28.517083000224375,28.517083000224375,118.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/428312,1,0,27.438612999958423,27.438612999958423,27.438612999958423,27.438612999958423,119.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/428401,1,0,28.290169999763748,28.290169999763748,28.290169999763748,28.290169999763748,128.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/428978,1,0,23.81277799986492,23.81277799986492,23.81277799986492,23.81277799986492,129.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/430046,2,0,30,29.886761499824388,29.554136999649927,30.21938599999885,129.0,0.007046482159319763,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/430068,1,0,33.421242000258644,33.421242000258644,33.421242000258644,33.421242000258644,119.0,0.0035232410796598814,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/products/431003,2,0,26.453856999978598,42.89644150003369,26.453856999978598,59.33902600008878,129.0,0.007046482159319763,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/products/431450,1,0,54.69756299999062,54.69756299999062,54.69756299999062,54.69756299999062,119.0,0.0035232410796598814,0.0,55,55,55,55,55,55,55,55,55,55,55
GET,/products/432467,3,0,25,26.129556000038672,23.697902000094473,29.45814699978655,118.0,0.010569723238979645,0.0,25,25,29,29,29,29,29,29,29,29,29
GET,/products/432544,1,0,25.934361000054196,25.934361000054196,25.934361000054196,25.934361000054196,124.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/432862,1,0,26.909074000059263,26.909074000059263,26.909074000059263,26.909074000059263,118.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/433333,4,0,28,29.474327249772614,25.640446999659616,32.93969100013783,123.0,0.014092964318639526,0.0,32,32,33,33,33,33,33,33,33,33,33
GET,/products/433446,1,0,31.417749999945954,31.417749999945954,31.417749999945954,31.417749999945954,124.0,0.0035232410796598814,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/43357,1,0,30.339066999658826,30.339066999658826,30.339066999658826,30.339066999658826,125.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/434782,1,0,27.318272999764304,27.318272999764304,27.318272999764304,27.318272999764304,117.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/437305,1,0,23.524713000369957,23.524713000369957,23.524713000369957,23.524713000369957,119.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/437323,3,0,30,30.0222239999736,28.36677499999496,31.22951299997112,127.0,0.010569723238979645,0.0,30,30,31,31,31,31,31,31,31,31,31
GET,/products/437981,1,0,27.779082000051858,27.779082000051858,27.779082000051858,27.779082000051858,124.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/439222,2,0,26,40.43131000003086,25.93663600009677,54.925983999964956,129.0,0.007046482159319763,0.0,55,55,55,55,55,55,55,55,55,55,55
GET,/products/439659,1,0,34.615268999914406,34.615268999914406,34.615268999914406,34.615268999914406,127.0,0.0035232410796598814,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/products/440296,1,0,26.28171400010615,26.28171400010615,26.28171400010615,26.28171400010615,127.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/441251,2,0,27,26.925993999839193,26.762357999814412,27.089629999863973,129.0,0.007046482159319763,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/441840,2,0,30.455685999868365,30.463460499845496,30.455685999868365,30.471234999822627,118.0,0.007046482159319763,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/441891,1,0,37.026946999958454,37.026946999958454,37.026946999958454,37.026946999958454,123.0,0.0035232410796598814,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/products/441969,2,0,23,24.54340949998368,22.671665999951074,26.41515300001629,124.0,0.007046482159319763,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/442872,1,0,21.504104000086954,21.504104000086954,21.504104000086954,21.504104000086954,118.0,0.0035232410796598814,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/443926,1,0,33.85295499992935,33.85295499992935,33.85295499992935,33.85295499992935,124.0,0.0035232410796598814,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/products/444076,1,0,27.375808999750006,27.375808999750006,27.375808999750006,27.375808999750006,127.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/444356,1,0,24.79661000006672,24.79661000006672,24.79661000006672,24.79661000006672,127.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/445211,1,0,35.12774900036675,35.12774900036675,35.12774900036675,35.12774900036675,129.0,0.0035232410796598814,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/products/445271,1,0,30.243352000070445,30.243352000070445,30.243352000070445,30.243352000070445,119.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/446130,1,0,32.94754799981092,32.94754799981092,32.94754799981092,32.94754799981092,124.0,0.0035232410796598814,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/products/44707,1,0,26.277130000380566,26.277130000380566,26.277130000380566,26.277130000380566,118.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/447460,1,0,28.554738000366342,28.554738000366342,28.554738000366342,28.554738000366342,129.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/451513,1,0,24.06692100021246,24.06692100021246,24.06692100021246,24.06692100021246,123.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/455985,2,0,25,26.358238499938125,24.666281000008894,28.050195999867356,127.0,0.007046482159319763,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/456988,1,0,35.62628899999254,35.62628899999254,35.62628899999254,35.62628899999254,118.0,0.0035232410796598814,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/products/457467,1,0,21.79081899976154,21.79081899976154,21.79081899976154,21.79081899976154,117.0,0.0035232410796598814,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/458392,1,0,23.86710500013578,23.86710500013578,23.86710500013578,23.86710500013578,127.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/458888,1,0,37.754345000394096,37.754345000394096,37.754345000394096,37.754345000394096,117.0,0.0035232410796598814,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/products/459015,2,0,28,31.982693999907497,27.845545999753085,36.11984200006191,119.0,0.007046482159319763,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/products/459741,1,0,23.85071999970023,23.85071999970023,23.85071999970023,23.85071999970023,123.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/460858,2,0,26,28.964321000103155,25.82517500013637,32.10346700006994,127.0,0.007046482159319763,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/461322,1,0,36.16157300029954,36.16157300029954,36.16157300029954,36.16157300029954,119.0,0.0035232410796598814,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/products/464164,1,0,37.29367699997965,37.29367699997965,37.29367699997965,37.29367699997965,129.0,0.0035232410796598814,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/products/464424,1,0,26.22810999991998,26.22810999991998,26.22810999991998,26.22810999991998,129.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/465413,3,0,31,31.651869333169696,28.5303389996443,35.82369500009008,117.0,0.010569723238979645,0.0,31,31,36,36,36,36,36,36,36,36,36
GET,/products/465693,3,0,31,30.182755333347206,24.855120000211173,34.73949799990805,123.0,0.010569723238979645,0.0,31,31,35,35,35,35,35,35,35,35,35
GET,/products/467771,1,0,26.982482000221353,26.982482000221353,26.982482000221353,26.982482000221353,118.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/46795,3,0,31,32.14477200003785,30.294311000034213,35.565530999974726,117.0,0.010569723238979645,0.0,31,31,36,36,36,36,36,36,36,36,36
GET,/products/469915,1,0,24.459835999550705,24.459835999550705,24.459835999550705,24.459835999550705,123.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/470724,1,0,51.89079399997354,51.89079399997354,51.89079399997354,51.89079399997354,126.0,0.0035232410796598814,0.0,52,52,52,52,52,52,52,52,52,52,52
GET,/products/473420,1,0,23.622699000043212,23.622699000043212,23.622699000043212,23.622699000043212,129.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/477200,1,0,25.38431299990407,25.38431299990407,25.38431299990407,25.38431299990407,127.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/47832,2,0,27,29.470801499883237,26.567048999822873,32.3745539999436,117.0,0.007046482159319763,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/478652,2,0,29.24189400027899,29.797617500207707,29.24189400027899,30.353341000136425,119.0,0.007046482159319763,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/479347,1,0,24.19891399995322,24.19891399995322,24.19891399995322,24.19891399995322,124.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/479745,2,0,29.007228999944346,32.43525749996934,29.007228999944346,35.86328599999433,116.0,0.007046482159319763,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/products/480966,9,0,29,30.188761666598413,24.54926699965654,41.84629200017298,128.0,0.031709169716938934,0.0,29,30,30,35,42,42,42,42,42,42,42
GET,/products/481126,1,0,26.85855800018544,26.85855800018544,26.85855800018544,26.85855800018544,119.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/484906,1,0,27.506370000082825,27.506370000082825,27.506370000082825,27.506370000082825,129.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/485761,1,0,23.972617000254104,23.972617000254104,23.972617000254104,23.972617000254104,119.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/486195,6,0,27,27.807134499956494,25.023362999945675,31.519170999672497,127.0,0.02113944647795929,0.0,28,28,29,29,32,32,32,32,32,32,32
GET,/products/486661,1,0,29.91198500012615,29.91198500012615,29.91198500012615,29.91198500012615,116.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/487599,1,0,28.31316500032699,28.31316500032699,28.31316500032699,28.31316500032699,127.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/487859,1,0,24.76657899978818,24.76657899978818,24.76657899978818,24.76657899978818,119.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/488010,1,0,29.292326999893703,29.292326999893703,29.292326999893703,29.292326999893703,117.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/488474,1,0,35.13056700012385,35.13056700012385,35.13056700012385,35.13056700012385,117.0,0.0035232410796598814,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/products/489179,2,0,23.082473000158643,24.442752499908238,23.082473000158643,25.803031999657833,129.0,0.007046482159319763,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/489246,1,0,28.915830999721948,28.915830999721948,28.915830999721948,28.915830999721948,124.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/491891,1,0,29.998289000104705,29.998289000104705,29.998289000104705,29.998289000104705,126.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/49238,1,0,28.749259000051097,28.749259000051097,28.749259000051097,28.749259000051097,128.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/49299,1,0,21.68727400021453,21.68727400021453,21.68727400021453,21.68727400021453,128.0,0.0035232410796598814,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/493513,1,0,26.00675500025318,26.00675500025318,26.00675500025318,26.00675500025318,119.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/49374,2,0,27,30.25514549995023,26.955971000006684,33.55431999989378,122.0,0.007046482159319763,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/products/494131,1,0,26.09702500012645,26.09702500012645,26.09702500012645,26.09702500012645,119.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/494382,1,0,28.073151000171492,28.073151000171492,28.073151000171492,28.073151000171492,118.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/494472,1,0,34.19694900003378,34.19694900003378,34.19694900003378,34.19694900003378,117.0,0.0035232410796598814,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/products/494583,1,0,22.025561000191374,22.025561000191374,22.025561000191374,22.025561000191374,126.0,0.0035232410796598814,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/494656,1,0,29.8694869998144,29.8694869998144,29.8694869998144,29.8694869998144,126.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/495481,4,0,24,25.615271499987102,23.076744000263716,27.930896999805555,126.0,0.014092964318639526,0.0,27,27,28,28,28,28,28,28,28,28,28
GET,/products/49726,1,0,25.280995000230178,25.280995000230178,25.280995000230178,25.280995000230178,117.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/498172,1,0,24.696632000086538,24.696632000086538,24.696632000086538,24.696632000086538,119.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/498477,2,0,23,24.22901249997267,22.511237999879086,25.94678700006625,122.0,0.007046482159319763,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/498855,1,0,28.160997000213683,28.160997000213683,28.160997000213683,28.160997000213683,124.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/500437,1,0,29.90334400010397,29.90334400010397,29.90334400010397,29.90334400010397,116.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/500528,1,0,32.35724000001028,32.35724000001028,32.35724000001028,32.35724000001028,118.0,0.0035232410796598814,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/501998,1,0,25.92903100003241,25.92903100003241,25.92903100003241,25.92903100003241,124.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/502231,1,0,28.244915000186666,28.244915000186666,28.244915000186666,28.244915000186666,118.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/504670,1,0,31.562385000142967,31.562385000142967,31.562385000142967,31.562385000142967,129.0,0.0035232410796598814,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/507433,1,0,29.876128000069002,29.876128000069002,29.876128000069002,29.876128000069002,123.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/507612,2,0,21.411235999948985,25.712049499816203,21.411235999948985,30.01286299968342,124.0,0.007046482159319763,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/507825,1,0,30.114952999610978,30.114952999610978,30.114952999610978,30.114952999610978,123.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/508178,3,0,28,28.067555333260923,27.451357999780157,29.122389999884035,118.0,0.010569723238979645,0.0,28,28,29,29,29,29,29,29,29,29,29
GET,/products/508749,1,0,23.44624199986356,23.44624199986356,23.44624199986356,23.44624199986356,129.0,0.0035232410796598814,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/510589,2,0,25,26.089361999993343,24.921222000102716,27.25750199988397,129.0,0.007046482159319763,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/511783,1,0,29.700004999995144,29.700004999995144,29.700004999995144,29.700004999995144,127.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/511977,1,0,27.19047500022498,27.19047500022498,27.19047500022498,27.19047500022498,127.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/512780,1,0,24.51967099977992,24.51967099977992,24.51967099977992,24.51967099977992,124.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/513514,2,0,28,29.10325050015672,27.73862399999416,30.467877000319277,126.0,0.007046482159319763,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/515590,1,0,24.202460999731557,24.202460999731557,24.202460999731557,24.202460999731557,118.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/516416,4,0,24.990565000280185,24.712596749964177,24.45975799992084,24.990565000280185,129.0,0.014092964318639526,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/517959,1,0,28.01042100008999,28.01042100008999,28.01042100008999,28.01042100008999,127.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/520148,1,0,24.74391200030368,24.74391200030368,24.74391200030368,24.74391200030368,127.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/520310,1,0,39.60436800025491,39.60436800025491,39.60436800025491,39.60436800025491,123.0,0.0035232410796598814,0.0,40,40,40,40,40,40,40,40,40,40,40
GET,/products/520359,2,0,30,30.102669499910917,29.87861899987365,30.326719999948182,118.0,0.007046482159319763,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/520765,1,0,31.202940000184753,31.202940000184753,31.202940000184753,31.202940000184753,128.0,0.0035232410796598814,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/523368,2,0,27.03183799985709,28.902922499810302,27.03183799985709,30.774006999763515,119.0,0.007046482159319763,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/524444,1,0,35.62645400006659,35.62645400006659,35.62645400006659,35.62645400006659,119.0,0.0035232410796598814,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/products/524924,1,0,28.312157999835108,28.312157999835108,28.312157999835108,28.312157999835108,127.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/525313,2,0,23,34.74296450008296,22.622587000114436,46.86334200005149,128.0,0.007046482159319763,0.0,47,47,47,47,47,47,47,47,47,47,47
GET,/products/527007,2,0,24.052432000189583,25.06579949999832,24.052432000189583,26.079166999807057,128.0,0.007046482159319763,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/527915,1,0,27.127308000217454,27.127308000217454,27.127308000217454,27.127308000217454,118.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/528697,2,0,25,26.726120000034825,24.850871000126062,28.60136899994359,119.0,0.007046482159319763,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/528728,1,0,24.520841000139626,24.520841000139626,24.520841000139626,24.520841000139626,127.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/528851,3,0,25,24.93357733328594,21.976684000037494,28.273970999862286,119.0,0.010569723238979645,0.0,25,25,28,28,28,28,28,28,28,28,28
GET,/products/529244,1,0,34.89414099976784,34.89414099976784,34.89414099976784,34.89414099976784,117.0,0.0035232410796598814,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/products/529340,1,0,22.52853200025129,22.52853200025129,22.52853200025129,22.52853200025129,123.0,0.0035232410796598814,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/531083,1,0,27.858986999945046,27.858986999945046,27.858986999945046,27.858986999945046,129.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/534856,2,0,30,36.461514500160774,29.693793000205915,43.229236000115634,119.0,0.007046482159319763,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/products/53528,1,0,30.55291800001214,30.55291800001214,30.55291800001214,30.55291800001214,127.0,0.0035232410796598814,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/535852,1,0,21.571140000105515,21.571140000105515,21.571140000105515,21.571140000105515,129.0,0.0035232410796598814,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/537771,1,0,28.538138999920193,28.538138999920193,28.538138999920193,28.538138999920193,125.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/538108,1,0,30.18532399983087,30.18532399983087,30.18532399983087,30.18532399983087,117.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/540085,2,0,22.288816000127554,29.08351850010149,22.288816000127554,35.87822100007543,124.0,0.007046482159319763,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/products/540593,1,0,25.713912999890454,25.713912999890454,25.713912999890454,25.713912999890454,118.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/541405,1,0,27.864164999755303,27.864164999755303,27.864164999755303,27.864164999755303,122.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/542139,1,0,24.311502999808,24.311502999808,24.311502999808,24.311502999808,129.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/543224,3,0,27.877999999873282,27.564793666745874,26.97311500014621,27.877999999873282,126.0,0.010569723238979645,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/544002,3,0,30,33.96003300000908,27.446712000255502,43.95450699985304,130.0,0.010569723238979645,0.0,30,30,44,44,44,44,44,44,44,44,44
GET,/products/544242,2,0,27,28.983898999968005,26.580024999930174,31.387773000005836,123.0,0.007046482159319763,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/544445,1,0,32.97773699978279,32.97773699978279,32.97773699978279,32.97773699978279,119.0,0.0035232410796598814,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/products/544688,2,0,23,29.203244999962408,22.817084000053,35.589405999871815,118.0,0.007046482159319763,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/products/54534,1,0,30.321773000196117,30.321773000196117,30.321773000196117,30.321773000196117,123.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/547551,3,0,30,28.227910000017193,24.40634200002023,30.57549300001483,119.0,0.010569723238979645,0.0,30,30,31,31,31,31,31,31,31,31,31
GET,/products/547610,1,0,23.3005680001952,23.3005680001952,23.3005680001952,23.3005680001952,127.0,0.0035232410796598814,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/547870,1,0,39.70266199985417,39.70266199985417,39.70266199985417,39.70266199985417,122.0,0.0035232410796598814,0.0,40,40,40,40,40,40,40,40,40,40,40
GET,/products/548751,1,0,22.725155999978597,22.725155999978597,22.725155999978597,22.725155999978597,124.0,0.0035232410796598814,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/549489,1,0,26.931750000130705,26.931750000130705,26.931750000130705,26.931750000130705,124.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/549942,5,0,27,27.199844999950074,25.140268000086508,28.96522199989704,119.0,0.017616205398299407,0.0,27,27,27,29,29,29,29,29,29,29,29
GET,/products/552535,1,0,53.61068199999863,53.61068199999863,53.61068199999863,53.61068199999863,123.0,0.0035232410796598814,0.0,54,54,54,54,54,54,54,54,54,54,54
GET,/products/554185,2,0,28.011994999815215,30.23635399995328,28.011994999815215,32.460713000091346,118.0,0.007046482159319763,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/554264,1,0,22.927030000118975,22.927030000118975,22.927030000118975,22.927030000118975,129.0,0.0035232410796598814,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/554428,1,0,25.854836000235082,25.854836000235082,25.854836000235082,25.854836000235082,123.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/554621,2,0,26.20573100011825,26.467230500202277,26.20573100011825,26.728730000286305,129.0,0.007046482159319763,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/555749,2,0,26.09652000001006,28.323195000211854,26.09652000001006,30.549870000413648,119.0,0.007046482159319763,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/556313,3,0,31,30.454960333221,27.302952999889385,33.371174999956565,118.0,0.010569723238979645,0.0,31,31,33,33,33,33,33,33,33,33,33
GET,/products/556654,1,0,27.812105000066367,27.812105000066367,27.812105000066367,27.812105000066367,118.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/557582,1,0,26.810487999682664,26.810487999682664,26.810487999682664,26.810487999682664,129.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/5591,3,0,26,27.045952666564215,25.965598999846407,29.18290999969031,122.0,0.010569723238979645,0.0,26,26,29,29,29,29,29,29,29,29,29
GET,/products/559281,2,0,24.487402999966434,27.139285999965068,24.487402999966434,29.791168999963702,129.0,0.007046482159319763,0.0,30,30,30,30,30,30,30,30,30,30,30
