Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/products/253808,1,0,26.859361999413522,26.859361999413522,26.859361999413522,26.859361999413522,126.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/254220,2,0,24,25.03735250002137,23.616905999915616,26.457799000127125,124.0,0.007121835539590319,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/255807,3,0,28,28.08078866686022,24.68992900048761,31.292849000237766,127.0,0.010682753309385477,0.0,28,28,31,31,31,31,31,31,31,31,31
GET,/products/255837,1,0,23.32272799958446,23.32272799958446,23.32272799958446,23.32272799958446,127.0,0.0035609177697951593,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/25618,2,0,30,29.956293500163156,29.519548999815015,30.393038000511297,126.0,0.007121835539590319,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/256823,1,0,24.836761000187835,24.836761000187835,24.836761000187835,24.836761000187835,127.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/257950,2,0,31,30.88768199995684,30.71225100029551,31.06311299961817,127.0,0.007121835539590319,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/258353,1,0,32.812808999551635,32.812808999551635,32.812808999551635,32.812808999551635,117.0,0.0035609177697951593,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/products/259028,1,0,27.397536000535183,27.397536000535183,27.397536000535183,27.397536000535183,118.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/259236,1,0,25.78233900021587,25.78233900021587,25.78233900021587,25.78233900021587,118.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/260802,1,0,31.713793000562873,31.713793000562873,31.713793000562873,31.713793000562873,127.0,0.0035609177697951593,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/260833,1,0,30.525752999892575,30.525752999892575,30.525752999892575,30.525752999892575,129.0,0.0035609177697951593,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/262266,1,0,25.39290999993682,25.39290999993682,25.39290999993682,25.39290999993682,129.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/262505,1,0,24.608599000202958,24.608599000202958,24.608599000202958,24.608599000202958,124.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/262811,3,0,24,31.92290000030577,23.111587000130385,48.29573600000003,127.0,0.010682753309385477,0.0,24,24,48,48,48,48,48,48,48,48,48
GET,/products/262933,1,0,26.358631999755744,26.358631999755744,26.358631999755744,26.358631999755744,124.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/267448,1,0,24.75270300055854,24.75270300055854,24.75270300055854,24.75270300055854,123.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/267980,1,0,40.788676000374835,40.788676000374835,40.788676000374835,40.788676000374835,116.0,0.0035609177697951593,0.0,41,41,41,41,41,41,41,41,41,41,41
GET,/products/268557,2,0,22,23.44520049973653,21.813610000208428,25.07679099926463,124.0,0.007121835539590319,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/271472,1,0,25.229235999177035,25.229235999177035,25.229235999177035,25.229235999177035,124.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/271893,1,0,27.670912000758108,27.670912000758108,27.670912000758108,27.670912000758108,129.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/272189,5,0,26,26.418657200338203,24.277040000015404,29.19127600034699,119.0,0.017804588848975796,0.0,26,28,28,29,29,29,29,29,29,29,29
GET,/products/272426,1,0,26.192334000370465,26.192334000370465,26.192334000370465,26.192334000370465,126.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/273671,1,0,24.05913100028556,24.05913100028556,24.05913100028556,24.05913100028556,127.0,0.0035609177697951593,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/273857,1,0,86.76755599935859,86.76755599935859,86.76755599935859,86.76755599935859,118.0,0.0035609177697951593,0.0,87,87,87,87,87,87,87,87,87,87,87
GET,/products/274042,2,0,27.27430100003403,27.389674500227557,27.27430100003403,27.505048000421084,128.0,0.007121835539590319,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/276614,2,0,32,42.57500349967813,31.66552699985914,53.484479999497125,129.0,0.007121835539590319,0.0,53,53,53,53,53,53,53,53,53,53,53
GET,/products/277339,1,0,20.602671999768063,20.602671999768063,20.602671999768063,20.602671999768063,129.0,0.0035609177697951593,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/products/278200,2,0,21.23598900016077,21.678542500012554,21.23598900016077,22.121095999864338,128.0,0.007121835539590319,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/279280,1,0,35.33571600019059,35.33571600019059,35.33571600019059,35.33571600019059,129.0,0.0035609177697951593,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/products/280173,1,0,27.31595700061007,27.31595700061007,27.31595700061007,27.31595700061007,124.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/28032,2,0,24.128486999870802,24.99599099974148,24.128486999870802,25.863494999612158,118.0,0.007121835539590319,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/281052,1,0,30.636113000582554,30.636113000582554,30.636113000582554,30.636113000582554,118.0,0.0035609177697951593,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/281959,4,0,22,23.37013599981219,21.79798299948743,25.743594999767083,118.0,0.014243671079180637,0.0,24,24,26,26,26,26,26,26,26,26,26
GET,/products/283044,2,0,26,29.86960900034319,25.891114000842208,33.84810399984417,127.0,0.007121835539590319,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/products/283484,1,0,28.410117000021273,28.410117000021273,28.410117000021273,28.410117000021273,122.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/284627,1,0,38.22183899956144,38.22183899956144,38.22183899956144,38.22183899956144,127.0,0.0035609177697951593,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/products/287584,1,0,28.851975000179664,28.851975000179664,28.851975000179664,28.851975000179664,118.0,0.0035609177697951593,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/290845,1,0,27.6688899994042,27.6688899994042,27.6688899994042,27.6688899994042,117.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/29154,2,0,23,23.6580949999734,22.70019699972181,24.61599300022499,118.0,0.007121835539590319,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/293610,1,0,25.88068499971996,25.88068499971996,25.88068499971996,25.88068499971996,129.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/294471,1,0,31.437648999599332,31.437648999599332,31.437648999599332,31.437648999599332,118.0,0.0035609177697951593,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/294502,1,0,27.24534200024209,27.24534200024209,27.24534200024209,27.24534200024209,128.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/295913,1,0,26.32342200013227,26.32342200013227,26.32342200013227,26.32342200013227,124.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/296075,1,0,26.29749500010803,26.29749500010803,26.29749500010803,26.29749500010803,126.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/29647,1,0,22.933100999580347,22.933100999580347,22.933100999580347,22.933100999580347,126.0,0.0035609177697951593,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/298646,1,0,36.72367199942528,36.72367199942528,36.72367199942528,36.72367199942528,126.0,0.0035609177697951593,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/products/300907,2,0,23.29442999962339,25.461028500103566,23.29442999962339,27.627627000583743,124.0,0.007121835539590319,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/301297,1,0,28.81698800047161,28.81698800047161,28.81698800047161,28.81698800047161,119.0,0.0035609177697951593,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/3015,1,0,23.097455000424816,23.097455000424816,23.097455000424816,23.097455000424816,116.0,0.0035609177697951593,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/302903,2,0,30.205049999494804,31.20358899968778,30.205049999494804,32.20212799988076,127.0,0.007121835539590319,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/303487,2,0,25,31.975515999874915,24.9000089997935,39.05102299995633,118.0,0.007121835539590319,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/products/303908,1,0,21.715668000069854,21.715668000069854,21.715668000069854,21.715668000069854,119.0,0.0035609177697951593,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/304503,1,0,24.603918999673624,24.603918999673624,24.603918999673624,24.603918999673624,119.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/30451,2,0,21.112171999448037,23.88123699984135,21.112171999448037,26.65030200023466,123.0,0.007121835539590319,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/305033,1,0,26.12583700010873,26.12583700010873,26.12583700010873,26.12583700010873,127.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/30507,3,0,25,24.686091666505188,23.7444089998462,25.2819190000082,122.0,0.010682753309385477,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/306912,3,0,29,27.944071667055443,22.370477000549727,32.215322000411106,128.0,0.010682753309385477,0.0,29,29,32,32,32,32,32,32,32,32,32
GET,/products/307732,1,0,27.874330000486225,27.874330000486225,27.874330000486225,27.874330000486225,126.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/310032,2,0,25,26.687196500006394,24.970401999780734,28.403991000232054,123.0,0.007121835539590319,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/311048,3,0,25,26.208694000160904,20.622556000489567,33.33113900043827,119.0,0.010682753309385477,0.0,25,25,33,33,33,33,33,33,33,33,33
GET,/products/311156,1,0,33.02139500010526,33.02139500010526,33.02139500010526,33.02139500010526,126.0,0.0035609177697951593,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/products/311350,2,0,25,28.272098999877926,24.572356000135187,31.971841999620665,129.0,0.007121835539590319,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/31145,1,0,28.495315999862214,28.495315999862214,28.495315999862214,28.495315999862214,123.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/31343,1,0,27.70595600031811,27.70595600031811,27.70595600031811,27.70595600031811,117.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/315624,3,0,27,26.630273666645127,22.02141100042354,30.76574900023843,119.0,0.010682753309385477,0.0,27,27,31,31,31,31,31,31,31,31,31
GET,/products/315698,1,0,25.82302599967079,25.82302599967079,25.82302599967079,25.82302599967079,124.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/315965,1,0,27.45031900030881,27.45031900030881,27.45031900030881,27.45031900030881,124.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/316543,1,0,25.418639999770676,25.418639999770676,25.418639999770676,25.418639999770676,124.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/318972,1,0,28.041483999913908,28.041483999913908,28.041483999913908,28.041483999913908,118.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/319402,3,0,25,31.353473999843118,24.70392999930482,44.536195000546286,129.0,0.010682753309385477,0.0,25,25,45,45,45,45,45,45,45,45,45
GET,/products/320114,2,0,28,29.05087650015048,27.57243100040796,30.529321999893,117.0,0.007121835539590319,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/320260,2,0,25,24.980000999676122,24.86349899936613,25.096502999986114,124.0,0.007121835539590319,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/326435,1,0,25.15218000007735,25.15218000007735,25.15218000007735,25.15218000007735,127.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/326574,1,0,23.40417300001718,23.40417300001718,23.40417300001718,23.40417300001718,118.0,0.0035609177697951593,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/327005,1,0,23.922264000248106,23.922264000248106,23.922264000248106,23.922264000248106,124.0,0.0035609177697951593,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/327353,1,0,24.878143999558233,24.878143999558233,24.878143999558233,24.878143999558233,118.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/327816,3,0,28,27.00124300038927,24.332017000233463,28.964959000404633,118.0,0.010682753309385477,0.0,28,28,29,29,29,29,29,29,29,29,29
GET,/products/328412,1,0,25.25579600023775,25.25579600023775,25.25579600023775,25.25579600023775,127.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/328755,2,0,21.089494999614544,31.456403999982285,21.089494999614544,41.823313000350026,117.0,0.007121835539590319,0.0,42,42,42,42,42,42,42,42,42,42,42
GET,/products/331162,1,0,26.924813999357866,26.924813999357866,26.924813999357866,26.924813999357866,128.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/332193,5,0,26,26.704630399945017,22.110831999270886,30.252632000156154,124.0,0.017804588848975796,0.0,26,30,30,30,30,30,30,30,30,30,30
GET,/products/333464,2,0,29.46560500004125,29.77725199980341,29.46560500004125,30.088898999565572,119.0,0.007121835539590319,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/334881,1,0,23.832113999560534,23.832113999560534,23.832113999560534,23.832113999560534,128.0,0.0035609177697951593,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/335470,1,0,26.821096999810834,26.821096999810834,26.821096999810834,26.821096999810834,118.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/336527,3,0,31,30.96843166652737,25.45050299977447,36.38021999995544,119.0,0.010682753309385477,0.0,31,31,36,36,36,36,36,36,36,36,36
GET,/products/336566,1,0,25.700806000713783,25.700806000713783,25.700806000713783,25.700806000713783,129.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/336973,1,0,28.68836800007557,28.68836800007557,28.68836800007557,28.68836800007557,124.0,0.0035609177697951593,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/337251,2,0,31.079858999873977,31.990462999601732,31.079858999873977,32.90106699932949,119.0,0.007121835539590319,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/products/337789,2,0,24.277546999655897,25.051872999938496,24.277546999655897,25.826199000221095,126.0,0.007121835539590319,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/338296,1,0,29.70487999937177,29.70487999937177,29.70487999937177,29.70487999937177,128.0,0.0035609177697951593,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/338689,2,0,22,24.256019500171533,21.84328099974664,26.668758000596426,118.0,0.007121835539590319,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/339135,1,0,35.476015000313055,35.476015000313055,35.476015000313055,35.476015000313055,129.0,0.0035609177697951593,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/products/341575,1,0,25.26729900000646,25.26729900000646,25.26729900000646,25.26729900000646,124.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/34171,2,0,28,29.104051499416528,27.943872999458108,30.264229999374948,128.0,0.007121835539590319,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/341813,1,0,21.516987999348203,21.516987999348203,21.516987999348203,21.516987999348203,119.0,0.0035609177697951593,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/34252,1,0,19.291732000056072,19.291732000056072,19.291732000056072,19.291732000056072,118.0,0.0035609177697951593,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/products/343151,3,0,28,27.399510666631006,26.458338999873376,28.238423999937368,118.0,0.010682753309385477,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/343331,1,0,38.66298400043888,38.66298400043888,38.66298400043888,38.66298400043888,118.0,0.0035609177697951593,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/products/343411,2,0,29,40.175083999656636,28.64397099983762,51.70619699947565,119.0,0.007121835539590319,0.0,52,52,52,52,52,52,52,52,52,52,52
GET,/products/344559,1,0,40.52547599985701,40.52547599985701,40.52547599985701,40.52547599985701,127.0,0.0035609177697951593,0.0,41,41,41,41,41,41,41,41,41,41,41
GET,/products/344839,1,0,35.132132999933674,35.132132999933674,35.132132999933674,35.132132999933674,129.0,0.0035609177697951593,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/products/346807,1,0,45.36702099994727,45.36702099994727,45.36702099994727,45.36702099994727,128.0,0.0035609177697951593,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/products/347237,1,0,29.623053999785043,29.623053999785043,29.623053999785043,29.623053999785043,116.0,0.0035609177697951593,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/347689,1,0,25.40308800053026,25.40308800053026,25.40308800053026,25.40308800053026,127.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/350184,1,0,28.23434299989458,28.23434299989458,28.23434299989458,28.23434299989458,126.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/355358,2,0,25.01142599976447,25.644443499913905,25.01142599976447,26.27746100006334,127.0,0.007121835539590319,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/357683,1,0,22.715105999850493,22.715105999850493,22.715105999850493,22.715105999850493,117.0,0.0035609177697951593,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/359094,1,0,30.58778299964615,30.58778299964615,30.58778299964615,30.58778299964615,127.0,0.0035609177697951593,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/360351,3,0,25,29.59004833367847,23.16510700075014,40.219510000497394,129.0,0.010682753309385477,0.0,25,25,40,40,40,40,40,40,40,40,40
GET,/products/361768,2,0,24,27.48437400032344,23.643880000236095,31.32486800041079,124.0,0.007121835539590319,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/361927,1,0,29.383191999841074,29.383191999841074,29.383191999841074,29.383191999841074,123.0,0.0035609177697951593,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/362566,2,0,27,33.98351250007181,26.703776999966067,41.263248000177555,127.0,0.007121835539590319,0.0,41,41,41,41,41,41,41,41,41,41,41
GET,/products/363037,1,0,20.296707999477803,20.296707999477803,20.296707999477803,20.296707999477803,117.0,0.0035609177697951593,0.0,20,20,20,20,20,20,20,20,20,20,20
GET,/products/363051,1,0,27.226680999774544,27.226680999774544,27.226680999774544,27.226680999774544,117.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/363946,1,0,28.73331299997517,28.73331299997517,28.73331299997517,28.73331299997517,118.0,0.0035609177697951593,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/36490,2,0,27.781129000686633,27.778154500083474,27.775179999480315,27.781129000686633,126.0,0.007121835539590319,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/364910,2,0,19.224673000280745,23.315348500091204,19.224673000280745,27.406023999901663,119.0,0.007121835539590319,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/365339,1,0,27.592881000600755,27.592881000600755,27.592881000600755,27.592881000600755,126.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/365430,2,0,27.084194999588362,27.089929999874585,27.084194999588362,27.095665000160807,128.0,0.007121835539590319,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/36679,1,0,24.814052000692755,24.814052000692755,24.814052000692755,24.814052000692755,118.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/366807,2,0,26,26.953699000387132,25.914435000231606,27.99296300054266,118.0,0.007121835539590319,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/366844,1,0,29.528200000640936,29.528200000640936,29.528200000640936,29.528200000640936,118.0,0.0035609177697951593,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/367061,1,0,26.050043999930494,26.050043999930494,26.050043999930494,26.050043999930494,118.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/367274,1,0,32.726450999689405,32.726450999689405,32.726450999689405,32.726450999689405,119.0,0.0035609177697951593,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/products/367544,5,0,29,29.219609599567775,26.976876999469823,31.45043199947395,127.0,0.017804588848975796,0.0,29,30,30,31,31,31,31,31,31,31,31
GET,/products/367759,2,0,24.450601999888022,25.23585400012962,24.450601999888022,26.02110600037122,119.0,0.007121835539590319,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/368340,1,0,21.78299800016248,21.78299800016248,21.78299800016248,21.78299800016248,119.0,0.0035609177697951593,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/368405,1,0,47.25689000042621,47.25689000042621,47.25689000042621,47.25689000042621,129.0,0.0035609177697951593,0.0,47,47,47,47,47,47,47,47,47,47,47
GET,/products/36868,1,0,28.651025999351987,28.651025999351987,28.651025999351987,28.651025999351987,118.0,0.0035609177697951593,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/368902,8,0,28,28.773983125006453,27.330425000400282,31.11487499973009,127.0,0.028487342158361274,0.0,29,29,30,30,31,31,31,31,31,31,31
GET,/products/37048,2,0,26,25.98529450051501,25.929266000275675,26.041323000754346,128.0,0.007121835539590319,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/372155,3,0,30,30.48185499998605,28.949397999895154,32.06580000005488,118.0,0.010682753309385477,0.0,30,30,32,32,32,32,32,32,32,32,32
GET,/products/37216,1,0,35.88335099993856,35.88335099993856,35.88335099993856,35.88335099993856,121.0,0.0035609177697951593,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/products/373754,2,0,22,24.18208350036366,21.954002000711625,26.410165000015695,123.0,0.007121835539590319,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/374445,1,0,22.32040200033225,22.32040200033225,22.32040200033225,22.32040200033225,118.0,0.0035609177697951593,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/376324,3,0,27.61756800009607,26.805918666468642,25.218978999873798,27.61756800009607,118.0,0.010682753309385477,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/376831,4,0,24,25.07930325009511,23.074271999576013,27.322040000399284,127.0,0.014243671079180637,0.0,26,26,27,27,27,27,27,27,27,27,27
GET,/products/377396,2,0,30.18183800031693,30.885571500220976,30.18183800031693,31.589305000125023,124.0,0.007121835539590319,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/381952,2,0,38,38.591315500525525,37.52234600051452,39.66028500053653,129.0,0.007121835539590319,0.0,40,40,40,40,40,40,40,40,40,40,40
GET,/products/382531,1,0,26.86722100042971,26.86722100042971,26.86722100042971,26.86722100042971,129.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/382928,1,0,28.25046699945233,28.25046699945233,28.25046699945233,28.25046699945233,127.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/382973,1,0,47.130193000157306,47.130193000157306,47.130193000157306,47.130193000157306,127.0,0.0035609177697951593,0.0,47,47,47,47,47,47,47,47,47,47,47
GET,/products/384262,2,0,24,24.088958500215085,23.618623000402295,24.559294000027876,127.0,0.007121835539590319,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/384305,3,0,27,26.779821666726395,25.030660999618703,28.006899000502017,118.0,0.010682753309385477,0.0,27,27,28,28,28,28,28,28,28,28,28
GET,/products/385712,2,0,28.27677400000539,29.539978499997233,28.27677400000539,30.803182999989076,127.0,0.007121835539590319,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/387098,1,0,25.42441800051165,25.42441800051165,25.42441800051165,25.42441800051165,117.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/388094,2,0,26.04286600035266,27.244903000337217,26.04286600035266,28.446940000321774,129.0,0.007121835539590319,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/388435,2,0,25.24444700065942,35.24273550010548,25.24444700065942,45.241023999551544,119.0,0.007121835539590319,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/products/390305,3,0,24,24.39045199995841,23.561998000332096,26.018024999757472,129.0,0.010682753309385477,0.0,24,24,26,26,26,26,26,26,26,26,26
GET,/products/391859,1,0,24.718328999369987,24.718328999369987,24.718328999369987,24.718328999369987,118.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/392434,1,0,25.253613999666413,25.253613999666413,25.253613999666413,25.253613999666413,129.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/392548,2,0,30.034282000087842,34.666302999994514,30.034282000087842,39.298323999901186,127.0,0.007121835539590319,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/products/394892,1,0,24.220182000135537,24.220182000135537,24.220182000135537,24.220182000135537,124.0,0.0035609177697951593,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/397693,2,0,26.33789900028205,27.004891499927908,26.33789900028205,27.671883999573765,118.0,0.007121835539590319,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/397919,1,0,29.984752999553166,29.984752999553166,29.984752999553166,29.984752999553166,127.0,0.0035609177697951593,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/398125,1,0,22.48895299999276,22.48895299999276,22.48895299999276,22.48895299999276,127.0,0.0035609177697951593,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/398647,1,0,33.978292999563564,33.978292999563564,33.978292999563564,33.978292999563564,129.0,0.0035609177697951593,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/products/398899,1,0,26.998239000022295,26.998239000022295,26.998239000022295,26.998239000022295,118.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/401874,1,0,37.28809399945021,37.28809399945021,37.28809399945021,37.28809399945021,128.0,0.0035609177697951593,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/products/403871,2,0,23.050441999657778,25.493039499906445,23.050441999657778,27.93563700015511,119.0,0.007121835539590319,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/406736,1,0,19.073129999924276,19.073129999924276,19.073129999924276,19.073129999924276,118.0,0.0035609177697951593,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/products/408772,4,0,27.044426000429667,27.378605500416597,27.044426000429667,27.78242600015801,127.0,0.014243671079180637,0.0,27,27,28,28,28,28,28,28,28,28,28
GET,/products/408871,2,0,25.905228999363317,25.8953089996794,25.885388999995484,25.905228999363317,124.0,0.007121835539590319,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/40937,1,0,29.380432999460027,29.380432999460027,29.380432999460027,29.380432999460027,118.0,0.0035609177697951593,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/41048,1,0,24.488345999998273,24.488345999998273,24.488345999998273,24.488345999998273,128.0,0.0035609177697951593,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/41277,2,0,28,28.218134500093583,27.986848000182363,28.449421000004804,123.0,0.007121835539590319,0.0,28,28,28,28,28,28,28,28,28,28,28
